State,Date,Mean_NDVI
Arkansas,2014-10-01,-0.024797305300130693
Arkansas,2014-11-01,-0.02487767077809933
Arkansas,2014-12-01,-0.02494505402819268
Arkansas,2015-01-01,-0.02495719388886296
Arkansas,2015-02-01,-0.024951098942774457
Arkansas,2015-03-01,-0.02493282708644511
Arkansas,2015-04-01,-0.02483897877380508
Arkansas,2015-05-01,-0.024776483879060864
Arkansas,2015-06-01,-0.02473902457524272
Arkansas,2015-07-01,-0.02470710564087005
Arkansas,2015-08-01,-0.024713314507094845
Arkansas,2015-09-01,-0.02475687094496826
Arkansas,2015-10-01,-0.024820223522684842
Arkansas,2015-11-01,-0.024888329093539954
Arkansas,2015-12-01,-0.024930598423497013
Arkansas,2016-01-01,-0.024940089823328973
Arkansas,2016-02-01,-0.02492982402912621
Arkansas,2016-03-01,-0.024895677744585513
Arkansas,2016-04-01,-0.024813084187126588
Arkansas,2016-05-01,-0.02474179308252427
Arkansas,2016-06-01,-0.024714319367298357
Arkansas,2016-07-01,-0.02470067228925504
Arkansas,2016-08-01,-0.024707502100448097
Arkansas,2016-09-01,-0.024742078101661687
Arkansas,2016-10-01,-0.02480852490197909
Arkansas,2016-11-01,-0.0248828730337472
Arkansas,2016-12-01,-0.024945997333597838
Arkansas,2017-01-01,-0.024961712915421954
Arkansas,2017-02-01,-0.02492730845080284
Arkansas,2017-03-01,-0.024888558830050412
Arkansas,2017-04-01,-0.024803900561286406
Arkansas,2017-05-01,-0.024735738540888726
Arkansas,2017-06-01,-0.024715505245285662
Arkansas,2017-07-01,-0.024700232216206125
Arkansas,2017-08-01,-0.02472342714362397
Arkansas,2017-09-01,-0.024768532807832335
Arkansas,2017-10-01,-0.02482518962378641
Arkansas,2017-11-01,-0.02490352598137603
Arkansas,2017-12-01,-0.024944825312733385
Arkansas,2018-01-01,-0.02495995145631068
Arkansas,2018-02-01,-0.02494930991528193
Arkansas,2018-03-01,-0.02491907586118372
Arkansas,2018-04-01,-0.024835963755601192
Arkansas,2018-05-01,-0.024758429506628078
Arkansas,2018-06-01,-0.024721769394137415
Arkansas,2018-07-01,-0.024707963615571323
Arkansas,2018-08-01,-0.02472303841486184
Arkansas,2018-09-01,-0.0247529902212472
Arkansas,2018-10-01,-0.024809959624719942
Arkansas,2018-11-01,-0.02488902559629388
Arkansas,2018-12-01,-0.02493830663041449
Arkansas,2019-01-01,-0.024953854322255418
Arkansas,2019-02-01,-0.02494606297260082
Arkansas,2019-03-01,-0.02492047834788088
Arkansas,2019-04-01,-0.02483478458737864
Arkansas,2019-05-01,-0.02475138133635176
Arkansas,2019-06-01,-0.02472225512275952
Arkansas,2019-07-01,-0.024704162971433904
Arkansas,2019-08-01,-0.024709203171676623
Arkansas,2019-09-01,-0.0247478038648245
Arkansas,2019-10-01,-0.02480352350168036
Arkansas,2019-11-01,-0.024880124218166544
Arkansas,2019-12-01,-0.024937743301904406
Arkansas,2020-01-01,-0.024950388582897685
Arkansas,2020-02-01,-0.024939808304938388
Arkansas,2020-03-01,-0.024911403099327857
Arkansas,2020-04-01,-0.024818941374159822
Arkansas,2020-05-01,-0.024754863120799105
Arkansas,2020-06-01,-0.024721903005974606
Arkansas,2020-07-01,-0.02470182534774085
Arkansas,2020-08-01,-0.02470564612117252
Arkansas,2020-09-01,-0.02474627024598581
Arkansas,2020-10-01,-0.024802294593679986
Arkansas,2020-11-01,-0.02487727256814787
Arkansas,2020-12-01,-0.02492258900648805
Arkansas,2021-01-01,-0.024940910310866322
Arkansas,2021-02-01,-0.02493961576386296
Arkansas,2021-03-01,-0.024906233663181482
Arkansas,2021-04-01,-0.02482485544832897
Arkansas,2021-05-01,-0.02476171991691561
Arkansas,2021-06-01,-0.024725771914675128
Arkansas,2021-07-01,-0.02471479050947536
Arkansas,2021-08-01,-0.02471629422610157
Arkansas,2021-09-01,-0.024744681052791262
Arkansas,2021-10-01,-0.02478675346573936
Arkansas,2021-11-01,-0.02486209741411501
Arkansas,2021-12-01,-0.024918851959251302
Arkansas,2022-01-01,-0.024933346947348767
Arkansas,2022-02-01,-0.02492648504597648
Arkansas,2022-03-01,-0.02490183760035474
Arkansas,2022-04-01,-0.024832907166028758
Arkansas,2022-05-01,-0.024753244025392085
Arkansas,2022-06-01,-0.024715282801997758
Arkansas,2022-07-01,-0.02470395351008215
Arkansas,2022-08-01,-0.024704993815347274
Arkansas,2022-09-01,-0.024738178415561984
Arkansas,2022-10-01,-0.024818449519230772
Arkansas,2022-11-01,-0.024901635578089994
Arkansas,2022-12-01,-0.0249464837915422
Arkansas,2023-01-01,-0.024957333481142645
Arkansas,2023-02-01,-0.02493898781740105
Arkansas,2023-03-01,-0.024897411343586636
Arkansas,2023-04-01,-0.02481470474117812
Arkansas,2023-05-01,-0.02475741866598208
Arkansas,2023-06-01,-0.024721713965646003
Arkansas,2023-07-01,-0.0246986259568708
Arkansas,2023-08-01,-0.02470941832174197
Arkansas,2023-09-01,-0.02474814168689321
Arkansas,2023-10-01,-0.024810911827856608
Arkansas,2023-11-01,-0.02489157895351008
Arkansas,2023-12-01,-0.024932687202436517
Arkansas,2024-01-01,-0.02494488832617625
Arkansas,2024-02-01,-0.024928689057832337
Arkansas,2024-03-01,-0.02488776970337005
Arkansas,2024-04-01,-0.024791372992905156
Arkansas,2024-05-01,-0.024730249953323374
Arkansas,2024-06-01,-0.024709674313853625
Arkansas,2024-07-01,-0.024702157626960417
Arkansas,2024-08-01,-0.024719455254620985
Arkansas,2024-09-01,-0.024762861160380883
Arkansas,2024-10-01,-0.024826273250793507
Arkansas,2024-11-01,-0.024888894318287905
Arkansas,2024-12-01,-0.024934088230489173
Arkansas,2025-01-01,-0.02495322929308253
Arkansas,2025-02-01,-0.024945927318661316
Arkansas,2025-03-01,-0.02490672493465273
Arkansas,2025-04-01,-0.02481674100891524
Arkansas,2025-05-01,-0.02475007074425877
Arkansas,2025-06-01,-0.024718090109223302
Arkansas,2025-07-01,-0.024703779931385363
Arkansas,2025-08-01,-0.02472030126843727
Arkansas,2025-09-01,-0.02474853377053772
Arkansas,2025-10-01,-0.02476890014314165
California,1985-03-01,-0.08795510177691232
California,1985-04-01,-0.08793254883466196
California,1985-05-01,-0.08792436712712225
California,1985-06-01,-0.08792708840443011
California,1985-07-01,-0.08793730603054828
California,1985-08-01,-0.08794459509827786
California,1985-09-01,-0.08796015487129556
California,1985-10-01,-0.08798358676139476
California,1985-11-01,-0.08802113696525285
California,1985-12-01,-0.08804362106736445
California,1986-01-01,-0.08803263440942007
California,1986-02-01,-0.08800050203858091
California,1986-03-01,-0.08795936530152741
California,1986-04-01,-0.0879289501308343
California,1986-05-01,-0.08792718348749469
California,1986-06-01,-0.08792902239396339
California,1986-07-01,-0.08793446114525649
California,1986-08-01,-0.08794746090184384
California,1986-09-01,-0.08796456976814945
California,1986-10-01,-0.0879854142578957
California,1986-11-01,-0.08801202230268362
California,1986-12-01,-0.08803793890342604
California,1987-01-01,-0.08803372786466257
California,1987-02-01,-0.08800283347532403
California,1987-03-01,-0.08796446023245907
California,1987-04-01,-0.08793955189253332
California,1987-05-01,-0.08794621151037546
California,1987-06-01,-0.0879418365484087
California,1987-07-01,-0.08793751521329034
California,1987-08-01,-0.08795424907198929
California,1987-09-01,-0.08799043464370475
California,1987-10-01,-0.08801315188949066
California,1987-11-01,-0.08802779772409175
California,1987-12-01,-0.08803782214142275
California,1988-01-01,-0.08802172267693056
California,1988-02-01,-0.08796635580843426
California,1988-03-01,-0.08793132340412585
California,1988-04-01,-0.08793936552972677
California,1988-05-01,-0.08794115347167285
California,1988-06-01,-0.08793658530091888
California,1988-07-01,-0.08793849647051664
California,1988-08-01,-0.08795854834783669
California,1988-09-01,-0.08798574514696038
California,1988-10-01,-0.08801955668471978
California,1988-11-01,-0.08803980557414959
California,1989-01-01,-0.08802835300918883
California,1989-02-01,-0.08800898154627883
California,1989-03-01,-0.08798124201302258
California,1989-04-01,-0.08795900398588208
California,1989-05-01,-0.08795137984543297
California,1989-06-01,-0.08794370702245481
California,1989-07-01,-0.08794312511409967
California,1989-08-01,-0.08795255925576584
California,1989-09-01,-0.08796589180307918
California,1989-10-01,-0.08797833931722752
California,1989-11-01,-0.08799248083125419
California,1989-12-01,-0.08800704755674557
California,1990-01-01,-0.08802022606949432
California,1990-02-01,-0.08801172944684477
California,1990-03-01,-0.08798218523702306
California,1990-04-01,-0.08795863354226252
California,1990-05-01,-0.08795330280533073
California,1990-06-01,-0.08794951279437717
California,1990-07-01,-0.08795262124992394
California,1990-08-01,-0.08796117378141545
California,1990-09-01,-0.08797108333840442
California,1990-10-01,-0.08798732885048378
California,1990-11-01,-0.08801258519442585
California,1990-12-01,-0.08803394275238849
California,1991-01-01,-0.08803313644800097
California,1991-02-01,-0.08801762079352522
California,1991-03-01,-0.08800246455303352
California,1991-04-01,-0.08796577313941459
California,1991-05-01,-0.08793654346437048
California,1991-06-01,-0.08792671187549443
California,1991-07-01,-0.08793216698107467
California,1991-08-01,-0.08794116069798577
California,1991-09-01,-0.08795844033347533
California,1991-10-01,-0.08797789508914988
California,1991-11-01,-0.08800193779285584
California,1991-12-01,-0.08802903608592468
California,1992-01-01,-0.08803005575670907
California,1992-02-01,-0.08800920023732732
California,1992-03-01,-0.08797072962940425
California,1992-04-01,-0.08794333239518043
California,1992-05-01,-0.0879464016765046
California,1992-06-01,-0.08795375007606644
California,1992-07-01,-0.08795675051725188
California,1992-08-01,-0.08796468082516887
California,1992-09-01,-0.08798085027079657
California,1992-10-01,-0.0880025596360981
California,1992-11-01,-0.088023066390799
California,1992-12-01,-0.08804799793099252
California,1993-01-01,-0.08805586130043205
California,1993-02-01,-0.08803040376072536
California,1993-03-01,-0.08798294438021055
California,1993-04-01,-0.08794815690987648
California,1993-05-01,-0.08793263859307492
California,1993-06-01,-0.08791703051786041
California,1993-07-01,-0.08791482078743991
California,1993-08-01,-0.08793120245846771
California,1993-09-01,-0.08795956307430171
California,1993-10-01,-0.08799905107101565
California,1993-11-01,-0.0880297328546218
California,1993-12-01,-0.08804491343637802
California,1994-01-01,-0.08804224882857664
California,1994-02-01,-0.08801446213412037
California,1994-03-01,-0.08797932133511836
California,1994-04-01,-0.08795712894784885
California,1994-05-01,-0.0879449126757135
California,1994-06-01,-0.08792838343576949
California,1994-07-01,-0.08793414927280471
California,1994-08-01,-0.08794540710764923
California,1994-09-01,-0.0879499634881032
California,1995-01-01,-0.08803005385504777
California,1995-02-01,-0.0879867473224609
California,1995-03-01,-0.08795362038276638
California,1995-04-01,-0.08794268583034139
California,1995-05-01,-0.08794797054706992
California,1995-06-01,-0.08793636470820908
California,1995-07-01,-0.08792765319783362
California,1995-08-01,-0.08793164668654536
California,1995-09-01,-0.08794785264406986
California,1995-10-01,-0.08797681190287836
California,1995-11-01,-0.08801550994949187
California,1995-12-01,-0.08803895553155236
California,1996-01-01,-0.08803551846893445
California,1996-02-01,-0.08800534366822856
California,1996-03-01,-0.08796241936956124
California,1996-04-01,-0.08794100438142761
California,1996-05-01,-0.0879410656149212
California,1996-06-01,-0.08793947962940425
California,1996-07-01,-0.08794524280411367
California,1996-08-01,-0.08795330280533073
California,1996-09-01,-0.0879678725734802
California,1996-10-01,-0.08799105458528571
California,1996-11-01,-0.08801460095539462
California,1996-12-01,-0.08801632195886326
California,1997-01-01,-0.08800665010953568
California,1997-02-01,-0.08797178314975963
California,1997-03-01,-0.08794497657153288
California,1997-04-01,-0.08794019845737236
California,1997-05-01,-0.08794149919369562
California,1997-06-01,-0.08793507119819875
California,1997-07-01,-0.0879345923598856
California,1997-08-01,-0.08794585780137529
California,1997-09-01,-0.08795913101685633
California,1997-10-01,-0.08797759462666585
California,1997-11-01,-0.08800774926976206
California,1997-12-01,-0.08802476875798698
California,1998-01-01,-0.08804311066147386
California,1998-02-01,-0.08801990468873608
California,1998-03-01,-0.0879674724639445
California,1998-04-01,-0.08794907731394146
California,1998-05-01,-0.08794248235258323
California,1998-06-01,-0.08791873060305483
California,1998-07-01,-0.08790368275725674
California,1998-08-01,-0.08791644252418913
California,1998-09-01,-0.08794026691717885
California,1998-10-01,-0.08796781057932211
California,1998-11-01,-0.08801107071137346
California,1998-12-01,-0.08802410736018985
California,1999-01-01,-0.08802972676930566
California,1999-02-01,-0.08802448388912555
California,1999-03-01,-0.08799109261851154
California,1999-04-01,-0.08794977332197408
California,1999-05-01,-0.08792873334144709
California,1999-06-01,-0.08791739373516705
California,1999-07-01,-0.0879198316649425
California,1999-08-01,-0.08793681311994157
California,1999-09-01,-0.08796163018012536
California,1999-10-01,-0.08798768674313881
California,1999-11-01,-0.08803553672488286
California,1999-12-01,-0.08806108516399927
California,2000-01-01,-0.08806881579748069
California,2000-02-01,-0.08804208566603786
California,2000-03-01,-0.08798804805878416
California,2000-04-01,-0.08796089043388304
California,2000-05-01,-0.08794955120793524
California,2000-06-01,-0.08794562579869775
California,2000-07-01,-0.08795086411489078
California,2000-08-01,-0.08796572065356295
California,2000-09-01,-0.08797940881153775
California,2000-10-01,-0.08800572476115134
California,2000-11-01,-0.08804449126757134
California,2000-12-01,-0.0880542106584312
California,2001-01-01,-0.08802462575305786
California,2001-02-01,-0.08800175903669447
California,2001-03-01,-0.08796797792551572
California,2001-04-01,-0.08793824469056168
California,2001-05-01,-0.08792719679912372
California,2001-06-01,-0.08792998843789936
California,2001-07-01,-0.0879373760116838
California,2001-08-01,-0.08794924656179638
California,2001-09-01,-0.08796325990385201
California,2001-10-01,-0.08798723300675469
California,2001-11-01,-0.08802614974441672
California,2001-12-01,-0.08803855428101989
California,2002-01-01,-0.0880094911915049
California,2002-02-01,-0.08798070194121584
California,2002-03-01,-0.08796765083977362
California,2002-04-01,-0.08795565173735775
California,2002-05-01,-0.087946443513053
California,2002-06-01,-0.08794263448548652
California,2002-07-01,-0.08794887878050266
California,2002-08-01,-0.08795906293738211
California,2002-09-01,-0.08796807795289965
California,2002-10-01,-0.0879839937169111
California,2002-11-01,-0.0880002814458711
California,2002-12-01,-0.08802023671879754
California,2003-01-01,-0.08800147949248463
California,2003-02-01,-0.0879622330067547
California,2003-03-01,-0.08794390555589363
California,2003-04-01,-0.08794740004868254
California,2003-05-01,-0.08794017944075945
California,2003-06-01,-0.0879344611452565
California,2003-07-01,-0.08794059400292097
California,2003-08-01,-0.08794875212986066
California,2003-09-01,-0.08795797632812025
California,2003-10-01,-0.08797700511166555
California,2003-11-01,-0.08800672427432604
California,2003-12-01,-0.08803909815614921
California,2004-01-01,-0.08805015821821943
California,2004-02-01,-0.0880150896823465
California,2004-03-01,-0.08799423035964218
California,2004-06-01,-0.0879355983387087
California,2004-07-01,-0.08793805908841965
California,2004-08-01,-0.08794830828211526
California,2004-09-01,-0.08796069456277003
California,2004-10-01,-0.08798099289539342
California,2004-11-01,-0.08798532373881823
California,2004-12-01,-0.08798574514696038
California,2005-01-01,-0.08799129647660196
California,2005-02-01,-0.08796410043814276
California,2005-03-01,-0.08792821228625328
California,2005-04-01,-0.08792418076431571
California,2005-05-01,-0.08792494371082578
California,2005-06-01,-0.11097474898070957
California,2005-07-01,-0.08791595037424695
California,2005-08-01,-0.08792420738757378
California,2005-09-01,-0.08793645979127365
California,2005-10-01,-0.08796260573236779
California,2005-11-01,-0.08798804805878416
California,2005-12-01,-0.08801772158157367
California,2006-01-01,-0.08801520872634333
California,2006-02-01,-0.08799018552607558
California,2006-03-01,-0.08799178292156028
California,2006-04-01,-0.08796543540436925
California,2006-05-01,-0.0879363445505994
California,2006-06-01,-0.08792998653623806
California,2006-07-01,-0.08793500730237937
California,2006-08-01,-0.08793814085985517
California,2006-09-01,-0.08795006998113553
California,2006-10-01,-0.08796852370230633
California,2006-11-01,-0.08799227355017343
California,2006-12-01,-0.0880034324986308
California,2007-01-01,-0.08799728594900505
California,2007-02-01,-0.0879896340443011
California,2007-03-01,-0.08796548674922412
California,2007-04-01,-0.08794652224183047
California,2007-05-01,-0.08794161899835697
California,2007-06-01,-0.08794058829793708
California,2007-07-01,-0.08794795837643765
California,2007-08-01,-0.08795809499178482
California,2007-09-01,-0.08796619036390191
California,2007-10-01,-0.08797890829428588
California,2007-11-01,-0.08799841211282176
California,2007-12-01,-0.0880273763159496
California,2008-01-01,-0.08803722311811599
California,2008-02-01,-0.08800932764863384
California,2008-03-01,-0.08796245512079352
California,2008-04-01,-0.0879427238635672
California,2008-05-01,-0.08794343128156756
California,2008-06-01,-0.0879439968356356
California,2008-07-01,-0.08795192790421713
California,2008-08-01,-0.08795323244386295
California,2008-09-01,-0.08796108744599283
California,2008-10-01,-0.08797096353374308
California,2008-11-01,-0.08798715427797724
California,2008-12-01,-0.08799864905981866
California,2009-01-01,-0.08799481416965861
California,2009-02-01,-0.08798414204649183
California,2009-03-01,-0.08795518316801558
California,2009-04-01,-0.08794030685206596
California,2009-05-01,-0.08794452663847137
California,2009-06-01,-0.0879498022272257
California,2009-07-01,-0.08794684666524676
California,2009-08-01,-0.08795255431144648
California,2009-09-01,-0.08796062039797968
California,2009-10-01,-0.08796855983387088
California,2009-11-01,-0.08798275117142336
California,2009-12-01,-0.08801199758108683
California,2010-01-01,-0.08802940538854744
California,2010-02-01,-0.08800576013205136
California,2010-03-01,-0.08795713351183596
California,2010-04-01,-0.08793465321304691
California,2010-05-01,-0.08792980739974442
California,2010-06-01,-0.08792607481896184
California,2010-07-01,-0.08792685450009129
California,2010-08-01,-0.08792946357938294
California,2010-09-01,-0.08794457988498752
California,2010-10-01,-0.08797188583946937
California,2010-11-01,-0.08800024189131625
California,2010-12-01,-0.08802208589423721
California,2011-01-01,-0.20330639262459688
California,2011-02-01,-0.17446169863993186
California,2011-03-01,-0.08797952100955395
California,2011-04-01,-0.08796086190896367
California,2011-05-01,-0.08794975050203858
California,2011-06-01,-0.08793720904582243
California,2011-07-01,-0.0879307643157062
California,2011-08-01,-0.08793769396945171
California,2011-09-01,-0.0879567010740583
California,2011-10-01,-0.08796983660926185
California,2011-11-01,-0.08798263022576523
California,2011-12-01,-0.08798410971824987
California,2012-01-01,-0.0879862471855413
California,2012-02-01,-0.08798682338891256
California,2012-03-01,-0.08798982040710765
California,2012-04-01,-0.08796306517373577
California,2012-05-01,-0.08793746577009677
California,2012-06-01,-0.0879323388912554
California,2012-07-01,-0.20325290878111119
California,2012-08-01,-0.2032691307125905
California,2012-09-01,-0.2032774257591432
California,2012-10-01,-0.20329237814154444
California,2012-11-01,-0.20331361057019412
California,2012-12-01,-0.2033238377046188
California,2013-01-01,-0.08801035644739244
California,2013-02-01,-0.08798993831010771
California,2013-03-01,-0.08797207030061462
California,2013-04-01,-0.0879555117750867
California,2013-05-01,-0.0879534435282663
California,2013-06-01,-0.08795500669384775
California,2013-07-01,-0.08796564991176292
California,2013-08-01,-0.08797542673279378
California,2013-09-01,-0.08798377198320453
California,2013-10-01,-0.08799694973528875
California,2013-11-01,-0.08801078241952169
California,2013-12-01,-0.08801891011988074
California,2014-01-01,-0.08801442219923325
California,2014-02-01,-0.08800899675956916
California,2014-03-01,-0.08798002494979615
California,2014-04-01,-0.08795653372786466
California,2014-05-01,-0.08795606021420312
California,2014-06-01,-0.08796154232337369
California,2014-07-01,-0.08797349274326052
California,2014-08-01,-0.08798254084768453
California,2014-09-01,-0.08799072902087264
California,2014-10-01,-0.08800257865271101
California,2014-11-01,-0.08801783187792855
California,2014-12-01,-0.08802464400900627
California,2015-01-01,-0.08798843409602629
California,2015-02-01,-0.08795665923750988
California,2015-03-01,-0.08794015547982717
California,2015-04-01,-0.08794616016552059
California,2015-05-01,-0.08795826614130103
California,2015-06-01,-0.08796391103267816
California,2015-07-01,-0.08797414691474473
California,2015-08-01,-0.0879848566908051
California,2015-09-01,-0.08799466964340047
California,2015-10-01,-0.08800602065964827
California,2015-11-01,-0.08802101259660439
California,2015-12-01,-0.0880398436073754
California,2016-01-01,-0.08802831383496623
California,2016-02-01,-0.08799797206839895
California,2016-03-01,-0.08796598878780502
California,2016-04-01,-0.08794768149455365
California,2016-05-01,-0.08795190470394937
California,2016-06-01,-0.08795508656362197
California,2016-07-01,-0.08796294612973894
California,2016-08-01,-0.08797632203492972
California,2016-09-01,-0.08798806327207448
California,2016-10-01,-0.08800402543662143
California,2016-11-01,-0.0880167060944441
California,2016-12-01,-0.08802648824012657
California,2017-01-01,-0.08802127274386905
California,2017-02-01,-0.08799206246577009
California,2017-03-01,-0.08796411755309438
California,2017-04-01,-0.08794800097365058
California,2017-05-01,-0.08794618602811417
California,2017-06-01,-0.08794805422016674
California,2017-07-01,-0.0879590975476176
California,2017-08-01,-0.08797055087324288
California,2017-09-01,-0.08798371797602385
California,2017-10-01,-0.08799979157792248
California,2017-11-01,-0.08801722524797663
California,2017-12-01,-0.08802365666646382
California,2018-01-01,-0.08801352461510376
California,2018-02-01,-0.0879935914014483
California,2018-03-01,-0.08798007629465102
California,2018-04-01,-0.08795526531978337
California,2018-05-01,-0.08795087438386175
California,2018-06-01,-0.08795240522120125
California,2018-07-01,-0.08796631777520843
California,2018-08-01,-0.08797884401813424
California,2018-09-01,-0.08798503772896002
California,2018-10-01,-0.08800063895819389
California,2018-11-01,-0.08802214294407594
California,2018-12-01,-0.08802840891803079
California,2019-01-01,-0.0880212548682529
California,2019-02-01,-0.08800843767114952
California,2019-03-01,-0.08798311134607192
California,2019-04-01,-0.0879559347045579
California,2019-05-01,-0.08795027726221627
California,2019-06-01,-0.08794761683806973
California,2019-07-01,-0.08795078044179395
California,2019-08-01,-0.08795930635002737
California,2019-09-01,-0.08797191018073389
California,2019-10-01,-0.0879903357573176
California,2019-11-01,-0.08801123121158645
California,2019-12-01,-0.08802772926428529
California,2020-01-01,-0.08801077100955394
California,2020-02-01,-0.08797931182681192
California,2020-03-01,-0.08796187397310291
California,2020-04-01,-0.08794578743990751
California,2020-05-01,-0.08794245572932513
California,2020-06-01,-0.08794562465770096
California,2020-07-01,-0.08795707760299398
California,2020-08-01,-0.08797570741800037
California,2020-09-01,-0.08799480085802958
California,2020-10-01,-0.08800462293859918
California,2020-11-01,-0.08801829550295137
California,2020-12-01,-0.08802891666159557
California,2021-01-01,-0.08802628095904583
California,2021-02-01,-0.08801033172579566
California,2021-03-01,-0.08798372634333353
California,2021-04-01,-0.08796314770583583
California,2021-05-01,-0.08795963761942432
California,2021-06-01,-0.08796260953569038
California,2021-07-01,-0.08797436940911581
California,2021-08-01,-0.08798759051907747
California,2021-09-01,-0.08799584677173979
California,2021-10-01,-0.08800464766019594
California,2021-11-01,-0.08801530761273048
California,2021-12-01,-0.08802543091644861
California,2022-01-01,-0.0880081908355139
California,2022-02-01,-0.0879823715998296
California,2022-03-01,-0.08797059270979128
California,2022-04-01,-0.08796690348688614
California,2022-05-01,-0.08796598460415019
California,2022-06-01,-0.087963501414836
California,2022-07-01,-0.08796917407046796
California,2022-08-01,-0.08797839864905982
California,2022-09-01,-0.08798896085620399
California,2022-10-01,-0.08800582212620946
California,2022-11-01,-0.08803303756161382
California,2022-12-01,-0.08804600879328181
California,2023-01-01,-0.08802861011379541
California,2023-02-01,-0.08800678893080996
California,2023-03-01,-0.0879939660287227
California,2023-04-01,-0.08797188203614678
California,2023-05-01,-0.08796017160591492
California,2023-06-01,-0.08795433540741192
California,2023-07-01,-0.08795618420251933
California,2023-08-01,-0.08796362121949736
California,2023-09-01,-0.08797279103024402
California,2023-10-01,-0.08799105762794378
California,2023-11-01,-0.08801246158644191
California,2023-12-01,-0.08802452002069007
California,2024-01-01,-0.08801985182255219
California,2024-02-01,-0.08799041182376925
California,2024-03-01,-0.08796141909572203
California,2024-04-01,-0.08794064686910485
California,2024-05-01,-0.08793849647051664
California,2024-06-01,-0.08794271055193818
California,2024-07-01,-0.08795337126513722
California,2024-08-01,-0.087963018392868
California,2024-09-01,-0.08797702945293008
California,2024-10-01,-0.08799891605306397
California,2024-11-01,-0.08802276859064077
California,2024-12-01,-0.0880304627122254
California,2025-01-01,-0.08801739829915414
California,2025-02-01,-0.08800554714598674
California,2025-03-01,-0.0879828363658492
California,2025-04-01,-0.08796005750623745
California,2025-05-01,-0.08795320011562101
California,2025-06-01,-0.08795309590458224
California,2025-07-01,-0.08795910097060793
California,2025-08-01,-0.0879672629008702
California,2025-09-01,-0.08797966135215725
California,2025-10-01,-0.0879897208868334
Colorado,1985-03-01,-0.0003344643352980947
Colorado,1985-04-01,-0.00029133160076457907
Colorado,1985-05-01,-0.0002129467343753562
Colorado,1985-06-01,-0.0001551727122380397
Colorado,1985-07-01,-0.0001555260315442333
Colorado,1985-08-01,-0.00014559569455358459
Colorado,1985-09-01,-0.0001763529277817515
Colorado,1985-10-01,-0.0002449203176740179
Colorado,1985-11-01,-0.00031693382618006786
Colorado,1985-12-01,-0.000365998833931299
Colorado,1986-01-01,-0.00036315341902848857
Colorado,1986-02-01,-0.0003467485760764094
Colorado,1986-03-01,-0.0003210857351700711
Colorado,1986-04-01,-0.0002780108398793715
Colorado,1986-05-01,-0.0002235584304255767
Colorado,1986-06-01,-0.0001755592258529204
Colorado,1986-07-01,-0.0001604489304387567
Colorado,1986-08-01,-0.0001684184153541343
Colorado,1986-09-01,-0.0002078644539086722
Colorado,1986-10-01,-0.0002668801446302776
Colorado,1986-11-01,-0.00031575682614159675
Colorado,1986-12-01,-0.0003486709630904614
Colorado,1987-01-01,-0.0003574548526856448
Colorado,1987-02-01,-0.0003579147870406255
Colorado,1987-03-01,-0.0003383785322246033
Colorado,1987-04-01,-0.0002877450289353171
Colorado,1987-05-01,-0.0002138929434899276
Colorado,1987-06-01,-0.0001281552871517645
Colorado,1987-07-01,-0.0001134172182502308
Colorado,1987-08-01,-0.0001505576251132762
Colorado,1987-09-01,-0.00019069437447547392
Colorado,1987-10-01,-0.0002301215575860187
Colorado,1987-11-01,-0.00029682407466116863
Colorado,1987-12-01,-0.00035478839669026704
Colorado,1988-01-01,-0.0003772084307283592
Colorado,1988-02-01,-0.00036122049028673855
Colorado,1988-03-01,-0.0003216951249529796
Colorado,1988-04-01,-0.0002765917418843613
Colorado,1988-05-01,-0.0002104033895071984
Colorado,1988-06-01,-0.00016511335273783028
Colorado,1988-07-01,-0.00015006108747527867
Colorado,1988-08-01,-0.0001575046437034071
Colorado,1988-09-01,-0.0001840144311688187
Colorado,1988-10-01,-0.0002351139138872423
Colorado,1988-11-01,-0.0002735468133748632
Colorado,1989-01-01,-0.0003479207928198523
Colorado,1989-02-01,-0.0003624165166409242
Colorado,1989-03-01,-0.0003390062058382871
Colorado,1989-04-01,-0.00029627385436020997
Colorado,1989-05-01,-0.0002270525890394172
Colorado,1989-06-01,-0.0001718203071345166
Colorado,1989-07-01,-0.000162743156581992
Colorado,1989-08-01,-0.0001636532538784652
Colorado,1989-09-01,-0.00017924607210995918
Colorado,1989-10-01,-0.0002243710762954815
Colorado,1989-11-01,-0.0002720415169971388
Colorado,1989-12-01,-0.0003185813802231756
Colorado,1990-01-01,-0.0003455403927836609
Colorado,1990-02-01,-0.0003549152202421832
Colorado,1990-03-01,-0.00034147847474936735
Colorado,1990-04-01,-0.0002947277691771726
Colorado,1990-05-01,-0.0002140230870738247
Colorado,1990-06-01,-0.0001633302896274564
Colorado,1990-07-01,-0.0001540331848689985
Colorado,1990-08-01,-0.0001513763155007523
Colorado,1990-09-01,-0.00017941146981383511
Colorado,1990-10-01,-0.00023287422309581878
Colorado,1990-11-01,-0.0002862831629172698
Colorado,1990-12-01,-0.0003205997648627006
Colorado,1991-01-01,-0.00034019933572199015
Colorado,1991-02-01,-0.0003379587065275624
Colorado,1991-03-01,-0.0003246819960381805
Colorado,1991-04-01,-0.0002953554906572018
Colorado,1991-05-01,-0.0002349276225235956
Colorado,1991-06-01,-0.00017013754071533598
Colorado,1991-07-01,-0.0001450476165498757
Colorado,1991-08-01,-0.00015174315259684052
